"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"HERPUD1","HERPUD1",-3.90456954991925,0.000158901602436953,0.0533002767683462,10.1495220512821,10.3073975641026,0.98468328093113
"SHARPIN","SHARPIN",3.87314343074524,0.000161012684311953,0.053353748574279,7.79480576923077,7.55568641025641,1.03164760234752
"ST6GAL1","ST6GAL1",-3.87491254823213,0.000166990962982012,0.0543466125061994,9.97966051282051,10.1260825641026,0.985540108886617
"MYL4","MYL4",3.86457273694901,0.000168241473149356,0.0543612185468667,9.56167948717949,9.17119397435897,1.04257739111311
"ARHGEF18","ARHGEF18",-3.86004768256169,0.000170018625907896,0.0543612185468667,10.8035371794872,10.8987102564103,0.99126749177802
"CD177","CD177",3.85121798155367,0.000172683503450778,0.0548653224839792,6.09418435897436,5.19661743589744,1.1727213777325
"SESN3","SESN3",3.84786348567255,0.000175378829276922,0.0551082614408949,7.76218833333333,7.2534067948718,1.07014380316036
"ZFYVE16","ZFYVE16",3.84262836457667,0.000177568566901305,0.0554774936875934,4.67789064102564,4.3611858974359,1.07261895067943
"ZMYND8","ZMYND8",-3.8497032161569,0.000182076199743385,0.0562430294970034,7.55992935897436,7.79723820512821,0.969565012647969
"NEDD4L","NEDD4L",-3.8371237036054,0.000186208421293411,0.0565608079678735,6.52125179487179,6.84094730769231,0.953267362188124
"SAMD14","SAMD14",3.82010118525344,0.000195583736570248,0.0590803358949077,4.88282923076923,4.66461935897436,1.04677978094291
"SLC45A3","SLC45A3",-3.81406462867339,0.000197484546609708,0.0593267449773944,5.25353897435897,5.7266458974359,0.917384987381749
"MRC2","MRC2",3.80712875464162,0.000204978385608982,0.0604805479098344,6.78996192307692,6.45658,1.05163444471793
"FAM210B","FAM210B",3.80291600683185,0.00020598267299228,0.0604805479098344,10.522601025641,10.2148670512821,1.03012608708601
"HSD17B12","HSD17B12",-3.8137534208078,0.000206216117079871,0.0604805479098344,9.33824192307692,9.50967448717949,0.981972825217763
"RNASE3","RNASE3",3.7986270001017,0.000209068560675971,0.0604805479098344,6.87140846153846,6.21309269230769,1.10595621244245
"FCGR1A","FCGR1A",3.79247714667702,0.000214369296463112,0.0616236805516829,9.36044448717949,8.95147307692308,1.04568760993213
"WBP11","WBP11",-3.8012707497427,0.000215654480798187,0.0616236805516829,8.04910487179487,8.23347128205128,0.977607693773303
"RIOK3","RIOK3",3.79266765461629,0.000217746355351476,0.0616236805516829,8.63240730769231,8.25242679487179,1.04604469960965
"RPIA","RPIA",3.79331410419235,0.00022171287327377,0.0616236805516829,8.29965064102564,8.07473153846154,1.02785468488863
"CALM1","CALM1",-3.78750652386307,0.000221756889707104,0.0616236805516829,8.33990858974359,8.62032025641026,0.967470852784368
"PIP4K2A","PIP4K2A",3.78247605762545,0.0002219251666515,0.0616236805516829,9.45308538461538,9.18779166666667,1.02887459006185
"TBC1D20","TBC1D20",3.78573071282086,0.000222928637808336,0.0616236805516829,6.048495,5.80489628205128,1.04196435321367
"MYL9","MYL9",3.78311179055939,0.000223163946030786,0.0616236805516829,7.54252730769231,6.99501679487179,1.07827150797149
"S100A12","S100A12",3.7589567721516,0.000242440276566335,0.0643904430299132,10.5824920512821,10.1992346153846,1.03757707811911
"MARCHF8","MARCHF8",3.7665001059966,0.000242725762145872,0.0643904430299132,7.28492769230769,6.90339641025641,1.05526718435065
"TSPO2","TSPO2",3.7781936515203,0.000243938212415247,0.0643904430299132,5.13855115384615,4.89969576923077,1.04874902358537
"RETN","RETN",3.75671476920229,0.000245762015945126,0.0643904430299132,6.35630923076923,6.0480858974359,1.05096212893802
"HMBS","HMBS",3.75951584245135,0.000246138136136294,0.0643904430299132,7.33325384615385,7.08616679487179,1.03486892962509
"ATP5MPL","ATP5MPL",3.7524379361115,0.000249250351216244,0.0646869841780082,8.67300294871795,8.323145,1.0420343450364
"CDV3","CDV3",-3.75176685439629,0.000250821045189533,0.0646869841780082,10.3697282051282,10.4853823076923,0.988969967983022
"POLL","POLL",3.74835479387696,0.000255238062506899,0.0652109395680593,8.27208205128205,8.05925833333333,1.02640735774264
"OPTN","OPTN",3.7450231358307,0.000257375412046314,0.0653564639721741,9.96660576923077,9.75508358974359,1.02168327698489
"KDELR2","KDELR2",-3.76116222608525,0.000258198376186367,0.0653564639721741,8.7159991025641,8.8764958974359,0.981918901701047
"FBXO7","FBXO7",3.73773229147034,0.000262490935535051,0.0661368290340042,11.5353692307692,11.3932576923077,1.0124733015174
"SEPHS1","SEPHS1",-3.77115142988224,0.000265841239536148,0.0664234141492519,8.03068551282051,8.31797256410256,0.965461890013694
"NLRP7","NLRP7",-3.73291417497569,0.000266058119774781,0.0664234141492519,6.04925769230769,6.47835230769231,0.933764853313841
"TAF4","TAF4",-3.72795716588787,0.000270966853570579,0.0668657225431751,7.96427756410256,8.23117961538462,0.967574264716178
"UBE2O","UBE2O",3.72868706224823,0.000274194281621901,0.0671651879214289,6.87605487179487,6.60772871794872,1.04060792524931
"AHI1","AHI1",-3.72268536644455,0.000276175579550932,0.0671651879214289,6.53974538461538,6.93110461538462,0.943535806702362
"SRRD","SRRD",3.71786541907798,0.000280868749724995,0.0678389318142745,8.57489692307692,8.32666679487179,1.02981146409726
"PAK2","PAK2",-3.73259966009311,0.000281971792249317,0.0678389318142745,9.94478064102564,10.1088776923077,0.98376703564166
"FAM20A","FAM20A",3.72522834185982,0.000283070302746475,0.0678389318142745,5.16535987179487,4.97024474358974,1.03925664394229
"NBPF14","NBPF14",3.71370214228675,0.000285376393548845,0.0678389318142745,6.85907397435897,6.62221782051282,1.0357668926432
"RHCE","RHCE",3.71669785249751,0.000289196392872201,0.0681543654322742,4.58386076923077,4.27401269230769,1.07249582517168
"TMEFF2","TMEFF2",3.71096278512652,0.00029487077741759,0.0691933895077543,12.0318256410256,11.9726256410256,1.00494461296753
"RNF10","RNF10",3.69840136854711,0.000301901365599539,0.0705404152314306,10.159008974359,9.89649666666667,1.02652578144916
"DMTN","DMTN",3.69485785748478,0.000305691310962673,0.0705477631154321,9.86938435897436,9.52115769230769,1.03657398374444
"DUSP2","DUSP2",-3.69968669563748,0.000307142060354987,0.0705477631154321,5.26889282051282,5.62667128205128,0.936413832690075
"ABCG2","ABCG2",3.69734065559773,0.000307298378524718,0.0705477631154321,4.49611871794872,4.09068115384615,1.09911248245818
"H6PD","H6PD",3.69247266031655,0.00030835670856043,0.0705477631154321,4.55992217948718,4.40552346153846,1.03504662256294
"RCL1","RCL1",3.69230278469916,0.000311408374342512,0.0706483521459619,3.41998179487179,3.16737179487179,1.0797538199996
"TNFRSF21","TNFRSF21",-3.68673731529958,0.000314906950235432,0.0708151968829607,4.91271320512821,5.3219008974359,0.923112493037058
"TYMP","TYMP",3.68957750126882,0.000316029410872289,0.0708151968829607,8.07135141025641,7.78987128205128,1.03613411801215
"CRISP2","CRISP2",3.689117423137,0.000323747970571032,0.0716880297159652,2.76381141025641,2.22157192307692,1.2440791952522
"SKIL","SKIL",3.68016663499405,0.00032385813150148,0.0716880297159652,6.71287179487179,6.43901333333333,1.04253112198429
"CTH","CTH",-3.67131352656895,0.000333485802023508,0.0730708549942136,3.34275243589744,3.62134897435897,0.923068298461665
"C21orf58","C21orf58",3.67598466376348,0.000334114563302303,0.0730708549942136,5.24270974358974,5.12886,1.0221978653326
"TCF4","TCF4",-3.66748003232138,0.000341060855039613,0.074292837646577,6.3846508974359,6.69373897435897,0.953824300871745
"FIS1","FIS1",3.66182876835791,0.000346406208045645,0.0750482181675174,9.51672435897436,9.26406282051282,1.02727329718685
"BBOF1","BBOF1",3.65905539443395,0.000347273876477035,0.0750482181675174,4.6962891025641,4.15482038461538,1.13032301467319
"RHOF","RHOF",-3.65628639482299,0.000352663551895115,0.07581505380326,9.83794397435897,9.99435230769231,0.98435032821357
"TSHZ1","TSHZ1",-3.65860190129652,0.000353595587011089,0.07581505380326,5.89451858974359,6.08677,0.968414871885021
"ABCC1","ABCC1",-3.64714450966803,0.000364102125946894,0.0774602480005697,10.3159832051282,10.4285715384615,0.989203858561252
"BCL2L1","BCL2L1",3.64255956080767,0.000368756043044268,0.0776508338632259,7.96402051282051,7.67073461538462,1.03823439502752
"APOL6","APOL6",3.64130405405285,0.000370312338763638,0.0776508338632259,6.87800743589744,6.20578153846154,1.10832252042223
"SLC39A14","SLC39A14",-3.64120137748592,0.000370570144498368,0.0776508338632259,5.87246692307692,6.25860987179487,0.938302121936351
"RYR1","RYR1",-3.64051212029168,0.000371250784851253,0.0776508338632259,4.66868166666667,4.94468794871795,0.944181253718378
"EIF2AK1","EIF2AK1",3.64169334361138,0.000372099103286057,0.0776508338632259,10.1920998717949,10.0428093589744,1.0148654134002
"NFKBIZ","NFKBIZ",3.63987219134239,0.000374389261422463,0.0777963712063883,6.92532025641026,6.66828782051282,1.03854549215869
"MAPK8","MAPK8",-3.6441146707671,0.000375642286209173,0.0777963712063883,8.77282423076923,8.9975108974359,0.975027908359556
"SHLD1","SHLD1",3.63724660343836,0.000377755986259976,0.0779389001840157,5.61111230769231,5.16797641025641,1.08574650158163
"SLC14A1","SLC14A1",3.63253896219659,0.000386417606581289,0.0792403908676945,6.83998512820513,6.33932141025641,1.07897749389054
"FBXL20","FBXL20",3.63082303826783,0.000386962676939633,0.0792403908676945,3.19701743589744,2.68311807692308,1.1915306536057
"MDH2","MDH2",-3.62620086896308,0.000401434233087971,0.0815926271155569,9.99841794871795,10.1160161538462,0.988375047712484
"NOLC1","NOLC1",-3.61265491622078,0.00040972993054351,0.0827724245920634,9.607945,9.79725935897436,0.980676804396227
"SH3BP4","SH3BP4",-3.61766493291338,0.000410266612975751,0.0827724245920634,4.67620358974359,5.09074935897436,0.918568811780141
"MKRN1","MKRN1",3.61128127915216,0.000413323136602995,0.0830825091682675,11.6572961538462,11.5077679487179,1.0129936757323
"ZFP64","ZFP64",-3.61135103435221,0.000417817844918546,0.0833729586529981,7.54059525641026,7.81807102564103,0.964508410281676
"KRT8P12","KRT8P12",3.60074431499917,0.000427691028631399,0.0848880541192896,6.17349705128205,6.03930564102564,1.02221967527936
"S100A9","S100A9",3.60047233687105,0.000429395812397394,0.0848880541192896,11.0769576923077,10.9194962820513,1.01442020823939
"TAF3","TAF3",-3.61389257819298,0.000430068422332752,0.0848880541192896,6.46950153846154,6.71866038461538,0.962915398027205
"WDR3","WDR3",-3.59975862053604,0.000433954304651838,0.0850455763397584,8.33755974358974,8.51637153846154,0.979003758341889
"KIR2DL4","KIR2DL4",-3.59714364047903,0.000433977426589713,0.0850455763397584,5.06315743589744,5.42979346153846,0.932476984946469
"RFX2","RFX2",-3.5934890056957,0.000438562736386547,0.0853324470175603,6.26106628205128,6.50549794871795,0.962426908963235
"MPRIP","MPRIP",-3.59189048662033,0.000441222681800528,0.0855455678278152,9.33866076923077,9.47228448717949,0.985893189955435
"AKAP12","AKAP12",-3.58679318205198,0.000450817059242499,0.0870969000497655,3.87979192307692,4.52003820512821,0.858353789725739
"CRKL","CRKL",-3.59301329044631,0.000454153183480741,0.0871485561972992,10.4874512820513,10.6004714102564,0.989338197912993
"SFRP2","SFRP2",3.59082976941662,0.000457094767865807,0.0873834141016188,3.6034191025641,3.20904794871795,1.12289350615771
"NCOA6","NCOA6",-3.59412365551293,0.000462516331118804,0.0874116959234438,9.74740371794872,9.90769205128205,0.983821829291455
"KLHL5","KLHL5",3.57989026258141,0.000462636867056646,0.0874116959234438,4.75621692307692,4.52097269230769,1.05203398621927
"SLC6A8","SLC6A8",3.57902349052133,0.000463637710430703,0.0874116959234438,8.28920102564103,7.85408884615385,1.05539944709185
"WDR82","WDR82",-3.60089477586793,0.000465755470623412,0.0875092108465121,10.2115728205128,10.3198266666667,0.98951011003862
"RANBP3","RANBP3",-3.57789231511548,0.000467982169504775,0.0876264558824438,8.65923935897436,8.77759769230769,0.986515862599051
