"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"22257","TEAD2",-0.461518817399948,0.655378050065582,-0.152050861980486,4,"TEAD2",1,1,NA,0.00000000000000881038485834862,0.0110552154812656,NA,0.0000145882266470584,1,1,1,1,0.000219329511454134,1,1,1,NA,1.21653252540363,1.17419500430758,NA,1.79331449999793,1,1,1,1,0.962563509766717,1,0.828335643318402
"13017","MAPK8IP3",-0.458522448139233,0.655503557083487,-0.136947179560424,6,"MAPK8IP3",0.000000149966392898488,1,1,0.000000000000219098990219549,1,1,1,0.0000000000000132291139520926,1,1,0.00000518208568666899,0.0190752427138084,0.0272525344857048,1.01949350590134,1,1,1.11249758703061,1,1,1,0.959980102570291,1,1,0.719199307092676,0.973965395882588,1.05889610497479,0.828406508051482
"14896","NCOR1",0.45832753240967,0.65563926864407,0.136890055083637,7,"NCOR1",0.0274574705339127,1,1,0.000000000000207228578782091,0.000113882398531996,1,1,1,1,0.00508705339314324,0.0000478206715005466,0.000000360472831130776,0.030694354551544,1.00567740075702,1,1,0.88680376988963,0.793429628796113,1,1,1,1,0.98393537151842,1.32106778516333,0.968090522564708,1.02468880492718,0.828476784091012
"24002","UQCRB",-0.458243106383481,0.655698054936072,-0.136865311697289,6,"UQCRB",0.000000000000222110477721738,1,1,0.00162766991533555,0.0000469705944003284,1,1,0.00000713658483999462,1,1,0.00819046496810727,0.0000656267092617288,1,0.951662608075376,1,1,1.1181332317191,1.03768055733343,1,1,1.01764033011481,1,1,0.82389864299955,1.08813192937326,1,0.828476784091012
"8786","HOXA7",-0.459301873682227,0.65583969401975,-0.14373580568431,6,"HOXA7",1,1,1,0.00000000000000322319036916013,1,NA,1,0.00000302176718610855,0.00240450384275248,1,0.00026535814404172,0.0182936127442856,0.00151745383392688,1,1,1,1.13706885995004,1,NA,1,0.989474585435224,0.945849700873477,1,0.576658021489441,0.982687002595921,1.06674044987728,0.828567992127037
"18876","RNASE1",0.45911964623055,0.655966129283622,0.143679956171017,6,"RNASE1",1,1,1,0.0000000911258661233417,0.00000197810769112103,NA,0.00297804327007328,0.0439358344951673,1,1,1,0.0236534385635181,0.00148876999879521,1,1,1,1.1159601356152,1.41241204905653,NA,1.20962626657996,1.02090429847826,1,1,1,0.982955156881885,1.0718155059946,0.828639974836256
"12824","MACF1",0.457347589615224,0.656321757843032,0.136602839932419,8,"MACF1",0.0219940304367846,1,1,0.000000000000000336797671539686,0.0106038919344897,1,1,0.00034234607244046,1,0.032107319864026,0.00193012924521362,0.000015171003235348,0.00160037150931018,1.00500243005747,1,1,0.855487034018898,1.04324471857503,1,1,1.00786707533157,1,1.02644341367761,1.28535904592743,0.969644977114557,0.96422790802864,0.828924298976336
"9443","IPO7",0.457335514065692,0.656330170002554,0.136599300448765,6,"IPO7",1,1,1,0.00000000000293628162338183,0.000992824638487085,1,1,0.000000000000487208592801995,1,0.0272956161360689,0.0062449399125538,0.0492854595393223,1,1,1,1,0.903679840652804,1.04898601028811,1,1,1.03658830304686,1,0.977489781265009,1.18094824190898,1.02055596075608,1,0.828924298976336
"21845","SUSD6",-0.457090274391001,0.656501021456847,-0.136527416723312,6,"SUSD6",1,1,1,0.000000235325577794641,1,1,0.013384039009228,0.00124663147985313,1,0.0126421672245108,0.00733740380074609,1,0.00223669065023451,1,1,1,0.915087656109948,1,1,1.22983399149159,0.986798709467407,1,0.987319407083957,1.19619875340181,1,0.982112573924367,0.829052311419517
"738","ALOX5",-0.456843817993504,0.65667274122464,-0.136455174183915,5,"ALOX5",0.00000619168020087001,1,1,0.0000000717630495125706,1,1,0.0000227323885773214,0.0000000496795081923597,1,1,1,1,0.00300462462177645,1.01751949101335,1,1,1.07997666435063,1,1,1.28971668104589,0.979244898298517,1,1,1,1,1.07580191849775,0.829181393184796
"7418","GANC",0.459108644317594,0.657043064765943,0.151275029985728,5,"GANC",1,1,NA,0.0000000355680315016919,0.0040786135934629,NA,1,0.0130368448853676,1,1,0.028715822343159,0.000553115289111044,1,1,1,NA,0.916262442352731,1.11387104458401,NA,1,1.00471848071882,1,1,1.24021739130435,1.04627798710523,1,0.829552814843206
"9932","KIDINS220",0.456179686135861,0.657135581552755,0.136260489677146,5,"KIDINS220",1,1,1,0.0000000000000201171894222126,0.000000509763949077629,1,1,1,1,0.0482541652358382,0.000100549559071221,0.025538784966003,1,1,1,1,0.876428520520241,1.08843874539772,1,1,1,1,0.977060297917761,1.25459723946542,1.01422848658111,1,0.829552814843206
"14537","MTUS1",0.457377451518733,0.657175494809986,0.14314593485701,4,"MTUS1",1,1,1,0.0000161181500911828,0.00000703968593213248,NA,0.00542063795471005,1,1,1,1,1,0.0178574590063904,1,1,1,0.907890055184818,0.728319518892429,NA,0.49104276192989,1,1,1,1,1,1.03549006940648,0.829552814843206
"1539","ATP2B4",0.455415930135036,0.657668036593082,0.136036581698077,9,"ATP2B4",0.00183599815803342,1,0.0236364880588316,0.000226814469960501,0.0000239652650160765,1,0.0000143085263976233,0.0000960180703962671,1,1,0.000589269842634446,0.0000029564677115402,0.0276830916823506,1.00965387665263,1,1.06854122714279,0.928532283621678,1.14583303579291,1,1.31526304888433,0.988047698937857,1,1,1.5205452775073,0.971521831619699,0.972016182535506,0.830086719906419
"149","ACAD8",-0.455235376929585,0.657793938856568,-0.135983646426545,5,"ACAD8",0.000382988978319183,1,1,0.00000000000000000000000902081746424972,1,1,0.0468001956794137,0.000000539494552805703,1,1,0.00149254847851943,1,1,1.00795163512874,1,1,0.796164853697371,1,1,1.41271121758299,1.0142124053269,1,1,1.38748700893785,1,1,0.830157800757311
"8655","HLA-F",0.45471109212884,0.658159592739297,0.135829928026295,5,"HLA-F",1,1,1,0.00000130590843991806,0.0147337725183394,0.0419239631474406,1,0.00759363634276026,1,1,0.0442607685389421,1,1,1,1,1,0.93455826717718,1.04873662200368,0.980394182739917,1,0.989115613140736,1,1,1.1372073187326,1,1,0.830514742695393
"7771","GNAS",-0.454613401967399,0.658227735469212,-0.135801284541016,6,"GNAS",0.00191586127173717,1,1,0.0000000000000000000677499980836086,1,1,0.000192824740155906,0.0000000124716323625143,1,1,0.00128019121035117,0.000000993902846592145,1,1.00733883153489,1,1,1.2480332906914,1,1,0.779784014580232,1.01929716086424,1,1,0.136003756294221,0.974263045027743,1,0.830514742695393
"7786","GNE",0.454451746754106,0.658340503456493,0.135753885276617,8,"GNE",1,1,0.0346381977122908,0.000000000000000350468123959634,0.000000000594749806514564,0.0352536005660947,1,0.00456737020000552,1,0.0398426065553531,0.00096555766777364,0.000239758044953429,1,1,1,0.918019663606021,0.850674929800101,0.833063552350591,0.988480532144746,1,1.01772218354031,1,0.976180892334996,1.31265173995144,0.980211632264975,1,0.830514742695393
"23081","TOMM34",-0.455679378587861,0.658355232327773,-0.142625317496692,4,"TOMM34",1,1,1,0.000000000368838070545943,0.0000037666196024488,NA,1,0.00000179779314106385,1,1,1,0.00000967551158884191,1,1,1,1,0.939430795826407,1.12478026180468,NA,1,0.977043397207586,1,1,1,0.983697956203252,1,0.830514742695393
"6299","EXOSC5",-0.455278712703934,0.658633738867618,-0.142502458840842,4,"EXOSC5",1,1,1,0.0490070970965223,0.0489615039748084,NA,1,0.000000000097381802204848,1,1,1,0.0335690354631963,1,1,1,1,0.985775541469121,1.05233562118911,NA,1,0.958954518769058,1,1,1,0.991484794613228,1,0.830749752286572
"2780","CASS4",-0.455211021737571,0.658680796888406,-0.142481701690966,4,"CASS4",1,1,1,0.00000368849288016991,1,NA,0.047340223784045,1,1,1,0.0127163474144285,1,0.0133898791772287,1,1,1,0.933847334710901,1,NA,1.38998368848471,1,1,1,1.23360946745562,1,1.05184928218044,0.830749752286572
"12880","MAGED2",-0.453616166495897,0.658923531729211,-0.135508868179821,6,"MAGED2",1,1,0.0459794640839817,1,0.000000386358905400272,0.00473543438461097,1,0.000470808479763978,1,1,1,0.00000564762728364444,0.00000196377571953928,1,1,1.26779612958106,1,1.1371539072053,0.984378473433893,1,0.988755722682131,1,1,1,0.977219768769021,0.958950648854547,0.830801792702131
"3659","CHCHD3",0.453502778181523,0.659002666963467,0.135475617421389,8,"CHCHD3",0.00042524318159428,1,0.0103140204854276,0.0000000580683645632204,0.0000264082712861996,1,1,0.0000000109347164583807,1,1,0.0141727613857928,0.0419002844933717,0.047892172684683,0.994068567402347,1,0.915483422594729,0.931697023462675,1.1259492999494,1,1,0.971650667054061,1,1,1.12451472398447,1.01126912364891,0.95918213537532,0.830801792702131
"5787","EFCAB7",-0.454634075049818,0.659081947329898,-0.142304775791154,4,"EFCAB7",1,1,NA,0.00146148939104274,0.000278221322433888,1,1,0.0172876324467058,1,1,1,0.00000298532108222749,1,1,1,NA,0.921045894670003,1.32929606701178,1,1,1.00491372522401,1,1,1,1.1093978013515,1,0.830801792702131
"20011","SHC1",-0.4533638758818,0.659099614691267,-0.13543488414499,7,"SHC1",0.00518635158068457,1,0.0307347670175745,0.000000000000526224678474737,0.000000417586850670634,1,1,0.003456387189417,1,0.0287105194437896,1,0.0000000000297214801787393,1,1.00676293236288,1,0.942473134834076,0.904205343746266,1.10986068034779,1,1,0.991060430209556,1,0.988624462572066,1,0.980097553566906,1,0.830801792702131
"17595","PPP4R1",0.453319115394503,0.659130856945976,0.135421757928735,6,"PPP4R1",1,1,1,0.00000000228711886369792,0.0000114137809552245,0.0403363291263415,1,0.0340102179643799,1,1,0.000203778603641299,0.00109573323873004,1,1,1,1,0.887516909027704,1.17305255623278,1.00748959581253,1,0.994301757748029,1,1,1.23708293612965,1.02363694916604,1,0.830801792702131
"18428","RARRES1",0.454461274210142,0.659202117653267,0.142251782201493,5,"RARRES1",1,1,1,0.0000161079282058905,0.000000000583287742523327,NA,1,0.0314864943811516,1,0.00361986955763695,1,1,0.0241630537633155,1,1,1,1.07226995956561,1.86733441075177,NA,1,1.00344237414078,1,1.11784940568366,1,1,0.954340921132448,0.830801792702131
"3137","CCT8",-0.453164623825682,0.659238695324485,-0.13537645202654,6,"CCT8",0.000000277969723068426,0.0340284732323528,1,0.00000558339736210522,0.000000182622448900513,1,0.0000917128465147482,0.000000000000253789322096804,1,1,1,1,1,0.98304872423609,0.994149027392021,1,1.09748208866446,1.06594716572198,1,1.39473305327052,1.02289312952822,1,1,1,1,1,0.830801792702131
"10029","KLF11",0.453106633113967,0.659279176153485,0.135359445562037,4,"KLF11",1,1,1,0.0000000000513923086731024,0.0484079962791311,1,1,1,1,1,0.00197283940236406,0.033461526001059,1,1,1,1,0.861065209396587,0.907290900261422,1,1,1,1,1,1.33524921418949,0.979939544457746,1,0.830801792702131
"19910","SFR1",0.454238265183656,0.659357219125042,0.142183389239525,5,"SFR1",0.000000699276233925808,1,NA,0.00012467883373564,1,1,1,0.00352472725190944,1,1,0.00554608681415314,0.000000199670371054452,1,0.986934292050467,1,NA,0.876604781482713,1,1,1,1.01366366412227,1,1,1.44616073427356,1.11201124021456,1,0.830812381090173
"8397","HAPLN4",-0.455457508847163,0.659569180888296,-0.150099201300488,4,"HAPLN4",0.00177421797608666,1,NA,1,0.0270485744166868,NA,1,0.0311339857729143,1,1,0.0276831447873561,1,1,1.0032913411119,1,NA,1,0.735056783194476,NA,1,1.00356433351503,1,1,0.960337552742616,1,1,0.830914159115078
"4696","CYB561",-0.452679619041138,0.65957729143502,-0.135234214933905,7,"CYB561",0.00251752141644762,0.0353315167206927,1,0.00000118632052438164,0.0113008479984938,1,1,0.00000108325484985969,1,1,1,0.00217720919330016,0.0081071730939568,1.00670735898443,0.986457385982651,1,0.937474237482717,1.07982249102642,1,1,1.01629292287925,1,1,1,0.985929776353147,0.957023619036361,0.830914159115078
"22381","TFIP11",0.452037627668572,0.660025606944934,0.135045925611354,7,"TFIP11",0.010842603717181,1,1,0.00914134822910223,0.001791411582356,1,0.0255393900319755,0.00000000341231331875457,1,0.00121277678632158,1,0.0316620642971286,1,1.00844420718049,1,1,0.948024464372958,1.0771792470191,1,0.840343964149577,0.980694017850039,1,1.02940530063724,1,0.986320087895177,1,0.831391140413162
"8751","HNRNPR",-0.45147702716332,0.660417199558739,-0.13488149540772,8,"HNRNPR",0.0166959223972285,1,1,0.000000000000136817646712043,0.000548599056164179,1,0.00809429458098843,0.0154240060073781,1,0.00700564955032094,0.00145806182470019,0.0000316029720835181,1,0.992462788917822,1,1,0.875875219416494,1.0372858761035,1,1.26558238809022,1.00546332473883,1,0.976181436799404,1.21793991416309,0.978107518143821,1,0.831716373484161
"9184","IGLC1",-0.458595712118082,0.660423236044883,-0.17078629625749,8,"IGLC1",NA,0.00334213555385076,0.0200422631105921,0.000000000000112914911669744,0.00423340095330754,1,NA,NA,NA,0.0129493941560566,0.0132355050542064,0.0398918350796331,0.0336446331111929,NA,0.953404971439603,1.26964841053239,1.12382404667107,0.763376964374453,1,NA,NA,NA,0.96352492060772,0.807775700934579,0.981056705009108,1.11334957009741,0.831716373484161
"24250","VPS36",-0.452418715715299,0.660623337326444,-0.141625289278825,4,"VPS36",0.000602318051800848,1,NA,0.000000000108521631246752,1,1,1,1,1,1,0.00335840581244913,0.000206644291917327,1,0.982207874789048,1,NA,0.828464432874813,1,1,1,1,1,1,1.19213978553154,1.0376422080261,1,0.83186162368625
"17071","PKP4",0.451103710554647,0.660678028870681,0.134771991418415,9,"PKP4",0.00234359865152561,1,0.00185307957013934,0.000000279727498609138,1,1,0.00769269497033502,0.000265745783998305,1,0.0350756923610738,0.000160799592588455,0.000373988605592213,0.0262274936398708,0.993028487884794,1,1.57836351732996,0.833458093252276,1,1,0.720924407037147,0.981499607290616,1,0.975001002217045,1.59475164011247,0.949567010938029,1.08359672694979,0.83186162368625
"9599","ITPR3",-0.450714165180762,0.660950247080506,-0.134657721822917,8,"ITPR3",0.000114499666443046,1,1,0.0000000000812420022622186,0.00491133698394235,0.0023482127641214,0.00000346472805746224,1,1,1,0.00689030975351165,0.00000219229751932579,0.0287835819787671,1.01832006217596,1,1,1.16180972145982,1.15387441906178,0.974457599357588,1.35380306303754,1,1,1,0.801873412711501,0.962323774781424,0.958890787302442,0.832094505307589
"9072","IFI30",0.450639423191688,0.661002483386423,0.134635796325189,5,"IFI30",1,1,1,1,0.0000615308583710183,1,0.00384403578176672,0.00372174434258872,1,1,0.0055371884644173,0.0202370639586426,1,1,1,1,1,1.2185369969657,1,1.32487552397247,0.992342891672656,1,1,1.35442004901189,1.00899499352069,1,0.832094505307589
"22469","THSD7A",0.451178013765487,0.661487314063821,0.141244658407631,5,"THSD7A",1,1,1,1,0.000113189844546555,NA,1,0.00251616023097516,1,1,0.0278620832958901,0.000344230536410179,0.0246542455068961,1,1,1,1,1.28888404599934,NA,1,0.994366601830292,1,1,0.980645161290323,0.956047780581431,1.05521382991778,0.832616971595419
"10732","LINC00467",0.452068285511189,0.661918174943092,0.149007149589829,8,"LINC00467",0.0000478486418667501,1,NA,0.000000242711294307643,1,NA,0.000919660171456617,0.000000252183937437853,1,0.0199754591090203,0.00230992894028457,0.00379096311524707,0.0289590376507247,0.994722228309308,1,NA,1.10373201371864,1,NA,0.671635562154088,0.9816530357583,1,0.957188786289697,0.750674373795761,1.03159278302928,0.953999377020873,0.832965783490674
"1900","BHLHE41",0.450537085413005,0.661933836087466,0.141048005554613,8,"BHLHE41",0.0178729622993225,1,1,0.0000000000272802753867599,0.0000144110672076077,NA,0.0108186117742724,0.00248001233362189,1,0.0123437700594601,0.0496597422685206,0.0157859770615513,1,0.99770016958907,1,1,1.13944813793883,1.47187018804593,NA,1.15734833061349,1.0042052331753,1,0.926439694947746,0.930954879328437,0.980788273920837,1,0.832965783490674
"23334","TRIM5",-0.449236649119613,0.661983215201832,-0.134224257114367,4,"TRIM5",1,1,1,0.00000000344968756886216,1,1,0.0206402153953571,0.0014559057009327,1,1,1,0.00553108124133018,1,1,1,1,0.834414680867108,1,1,0.776054084662614,1.00988611588246,1,1,1,1.03982746608033,1,0.832965783490674
"5635","DUSP8",-0.450228929385961,0.662148571758663,-0.140953449630873,5,"DUSP8",0.00163224771352475,1,1,1,0.00190180856294692,NA,1,0.00000000289948513881899,1,1,0.028060482222721,0.00961169589209785,1,1.00944908978258,1,1,1,1.15827889117417,NA,1,1.02098640378852,1,1,0.830346232179226,0.974361873354835,1,0.832965783490674
"25276","ZNF626",-0.451712953538947,0.662164674520862,-0.148892625364835,6,"ZNF626",1,1,NA,0.0000148269554943731,0.00328917232326245,NA,0.0000395202879393059,0.000000198635764745305,1,1,0.0000979769338477074,0.00000925737780874665,1,1,1,NA,1.12254510383864,1.06800124234458,NA,1.9452353532759,1.01256846811918,1,1,1.33413673232908,1.06077488135631,1,0.832965783490674
"1178","ARHGAP27P1",0.451633571817426,0.662219748790007,0.14886703965389,5,"ARHGAP27P1",0.0169725202522575,1,NA,0.00000000000000708950483608616,1,NA,1,0.000000000814619565897781,1,1,0.0220171236404495,1,0.00814894767486879,1.00326777375746,1,NA,1.30955418703758,1,NA,1,1.02429239580888,1,1,0.700867630700779,1,1.0703983349491,0.832965783490674
"17667","PRDX3",-0.448708209084573,0.662352839217231,-0.134069207857941,8,"PRDX3",0.0398867033870232,1,1,0.000000000000223956531236629,1,1,0.0284655240273316,0.00439064007289151,1,0.00873624945285118,0.00184783868123342,0.0356008006105868,0.0298284970388538,0.992339263505946,1,1,0.852804179685583,1,1,1.28488522677348,0.981287976052388,1,0.926485631707782,1.27651129765778,1.0139382622763,1.05186300163525,0.832965783490674
"16203","OSTC",0.449873470046666,0.662396310201699,0.140844374163856,6,"OSTC",0.000821859371886494,1,NA,0.00000000000515140990071867,0.000339332289329346,1,1,0.00000000664358098830612,1,1,0.00113154602847927,0.0000175987829733931,1,0.984460728100215,1,NA,0.868813685663348,1.03869901320041,1,1,1.05549523913015,1,1,1.30291089885091,1.03658382403932,1,0.832965783490674
"9479","IRAK2",0.449839624876198,0.662419900921545,0.140833988242181,6,"IRAK2",1,1,NA,0.0000000326509360961814,0.031225572792125,0.0116810546338875,1,0.0364477124454677,1,1,0.00581916199655204,0.00372421519697584,1,1,1,NA,0.889187053098227,1.17622744078291,0.975678632368041,1,0.965790606167494,1,1,1.21341614906832,0.972372690279452,1,0.832965783490674
"21185","SOX12",0.44976993247263,0.662468479056187,0.140812601888051,6,"SOX12",1,1,0.0298792914863035,0.000121360314571004,1,NA,1,0.0119080294216143,1,1,0.0196247991653761,0.000000138668988850034,0.0213387095214364,1,1,0.874424415530249,1.07233114807441,1,NA,1,1.00807777310875,1,1,0.846613696556943,0.948910327772579,1.05545719605579,0.832965783490674
"18511","RBM18",-0.449644060286645,0.662556220698411,-0.140773975268526,5,"RBM18",0.0000309585691493572,1,NA,0.0000000095461355943127,1,1,0.0162958241175293,1,1,1,0.0122317184821078,0.0000395878406875317,1,0.988996989864426,1,NA,0.798620604395021,1,1,1.17138385049059,1,1,1,1.32674315975287,1.04349356837148,1,0.832965783490674
"6111","EPOR",0.449577977511482,0.662602287118734,0.140753696073505,4,"EPOR",1,1,1,0.000760544150942061,0.00958242647342046,NA,1,1,1,1,1,0.0138446575757776,0.0164180560751974,1,1,1,1.04472380846567,0.954386806604858,NA,1,1,1,1,1,1.03155968106616,1.06887056691713,0.832965783490674
"5146","DGUOK",-0.448198380070346,0.662709534523364,-0.133919609916536,9,"DGUOK",1,0.0478829611535637,1,0.000184878314528409,0.0290315906946742,0.00177370119270577,0.00025587714344246,0.0000000000162227724300856,1,1,0.0156389463964341,0.0000134961207189949,0.0116116683306927,1,0.994920464332027,1,0.938083738162062,1.03074885742297,0.990864401851342,1.35046618790413,0.965910218958459,1,1,1.24345047923323,1.02272813847911,0.987783813782658,0.833012827611815
"9444","IPO8",0.448087847112796,0.66278687900611,0.133887175279953,4,"IPO8",1,1,1,0.00000000457021597587986,1,1,0.0220712954135468,1,0.00590648793225379,1,0.000018973117267875,1,1,1,1,1,0.893720056469413,1,1,1.60089546553422,1,0.836933143287755,1,1.8,1,1,0.833022278396849
"19578","SCD5",0.44875502248779,0.663176094097279,0.140501136376619,4,"SCD5",1,1,1,0.00000824860982660713,0.00012452396859546,NA,1,1,1,1,0.000538253227567562,1,0.0204044244186021,1,1,1,0.860820255526875,1.33390497564159,NA,1,1,1,1,1.29441277080958,1,0.870279749118606,0.833423659810443
"3952","CLPX",-0.447164783068089,0.663432945279476,-0.133616295865992,5,"CLPX",0.00000620258794361567,1,1,0.0000000146260407373254,0.0037133022443632,1,0.000236994291753379,1,1,1,1,0.00122033733656924,1,0.989453322678709,1,1,0.874909874953106,0.960136723110558,1,0.814584129208386,1,1,1,1,1.02175396422328,1,0.833518869873837
"3107","CCR2",0.447155149755605,0.663439689285951,0.133613468746994,6,"CCR2",0.0382976498965382,1,1,0.00000000282844213444114,1,1,0.00000474728828976386,0.00000521957950551632,1,1,0.000128533560176369,0.00262946630741586,1,1.00435061686092,1,1,0.81543016958263,1,1,1.32292917429901,1.03329064782949,1,1,1.78320476680789,1.02692885547895,1,0.833518869873837
"364","ADARB1",-0.447124055740014,0.663461457529083,-0.133604343464619,6,"ADARB1",1,1,1,0.000000000000000000276566885181044,1,0.0292296666420283,0.00003893168180793,0.000000194131758543924,1,1,0.000339835609838437,0.000140309572844712,1,1,1,1,1.25388999824268,1,0.983327805057432,1.39065026771256,1.00941292300534,1,1,0.712129440208295,0.961166241549856,1,0.833518869873837
"10066","KLHL15",-0.447865805202045,0.663796359444965,-0.140228210379075,6,"KLHL15",1,1,NA,0.00000153560584602302,0.000181843331422297,1,1,0.000122464720796872,1,0.0218376794817896,0.00643209041667055,0.00111705961117038,1,1,1,NA,0.839343719613357,0.810646502463043,1,1,0.980776969180322,1,0.941466517846397,1.19244031044493,1.04244123436287,1,0.83373691991322
"3847","CLDN10",0.447800808802935,0.663841707539966,0.140208259886859,4,"CLDN10",1,1,1,0.000000252801590764154,0.0000394060062085287,NA,1,0.00702662216958048,1,1,0.0442439221675627,1,1,1,1,1,1.08785253372494,1.47463870564014,NA,1,0.995250711243012,1,1,0.914942528735632,1,1,0.83373691991322
"24722","ZC3H12C",0.45359995382242,0.663844677473234,0.168979226782294,4,"ZC3H12C",NA,1,NA,0.00294314127815753,0.000195937226792731,NA,NA,1,1,1,0.0106766779444703,0.00000000105076198772273,1,NA,1,NA,0.912226636015598,0.888717634130708,NA,NA,1,1,1,1.50171821305842,1.11989861114313,1,0.83373691991322
"21639","STARD5",0.446685550817066,0.664620046493781,0.139865907477943,4,"STARD5",0.039395151249192,1,1,1,0.0309356016792188,NA,1,0.0000884194302425574,0.0371644431032108,1,1,1,1,1.00290154234486,1,1,1,0.865298967226212,NA,1,1.00783978917588,0.897386526579766,1,1,1,1,0.834622858386401
"19722","SEC61B",0.444798509408392,0.665090439724079,0.132921760122019,6,"SEC61B",0.00299108333064578,1,1,0.00213120044419371,0.000371441546343675,1,1,0.00000612630013458982,1,1,0.000356888537732334,0.00148689781490449,1,0.987371497727209,1,1,0.910726858214182,1.04097303952955,1,1,1.01251958114669,1,1,1.19101025782395,1.00929520745334,1,0.835055324234851
"10087","KLHL36",0.444778566990771,0.665104416670541,0.132915905898653,8,"KLHL36",0.000000610024492457213,1,1,0.0000000000128418865082815,0.00911516694175161,0.0174941293911947,0.0385378593848692,1,1,0.0387655203253383,0.000219404924318865,0.000285907026424239,1,1.01150766850237,1,1,0.893909146190275,1.08094680228452,0.984064537697786,1.14718051116305,1,1,0.985968131089814,1.33287768485651,0.978268609509302,1,0.835055324234851
"18528","RBM39",0.444422013185757,0.665354335241664,0.132811234917015,8,"RBM39",0.015919395321542,1,0.047112471832339,0.0000000000164262521484655,0.000858736404079324,1,1,0.00000714411441204871,1,1,0.0000471676632569482,0.000189720856166084,0.00514852410938443,0.992416979402662,1,0.930659161049763,0.832391787827188,0.961285943505473,1,1,1.00937736006315,1,1,1.36925605263986,1.02505418553196,0.988094696507144,0.835253892827747
"10464","LCN2",0.445564860134924,0.665402598276186,0.139521836851533,4,"LCN2",1,1,1,0.0464452371669324,0.000000000287076282283325,NA,1,1,1,0.00000157764334962954,1,1,0.0496639023660464,1,1,1,1.074700738218,2.69750530045488,NA,1,1,1,1.09761604335521,1,1,1.15721436325014,0.835253892827747
"5533","DRAXIN",0.446525854370377,0.665767931260085,0.147220132664817,5,"DRAXIN",1,1,NA,0.0106854365806095,1,NA,0.0222731951361368,1,1,0.0223640294705908,0.0245085831420483,0.00431964605021036,1,1,1,NA,1.03578423849977,1,NA,1.33494673287382,1,1,1.02896982745479,1.41179454660748,0.970057364931387,1,0.835624557594194
"10883","LINC00869",0.453799863001295,0.665924686995563,0.18216325299055,6,"LINC00869",NA,1,NA,0.0053842192264994,0.00881904111180181,1,NA,NA,NA,0.0432367716577936,0.00150881566120176,0.0000148560862600488,0.00488133130480465,NA,1,NA,0.908484031553329,1.05147574431643,1,NA,NA,NA,1.02925378946619,1.41026102610261,1.0903631838315,0.965401570969655,0.835733380586689
"16362","PANK2",-0.442890291009028,0.666428444808562,-0.132361527549182,7,"PANK2",0.0149022568586848,0.0431212997089753,1,0.0000000926321283385128,1,1,0.0206317076681295,0.000885826578458842,1,1,0.00019738066995877,0.000000000207696554278513,1,0.993794041686749,1.02043644832121,1,0.941486497560986,1,1,1.14908436820346,0.983605600120604,1,1,1.25431995831162,1.16810733704369,1,0.836135898746058
"3366","CDK17",-0.442866174236092,0.666445362781137,-0.132354446308866,4,"CDK17",1,1,0.0377834378480054,0.00000540703021247448,1,1,1,1,1,1,0.0237087817716623,0.00104250201548644,1,1,1,1.19545768743778,0.826335638378332,1,1,1,1,1,1,1.26741573033708,1.04510876741328,1,0.836135898746058
"25084","ZNF398",0.443972912324425,0.666514942339554,0.139032995606566,6,"ZNF398",1,1,NA,0.000000000294348948081779,1,0.00260989528926173,1,0.0000000145454437277421,1,0.0320663548847721,0.0103327424018669,0.0498926546924241,1,1,1,NA,0.897358825198177,1,0.983444936741433,1,1.02262851571225,1,0.977409286618479,1.192793539035,0.992093004354208,1,0.836135898746058
"785","AMPD3",0.442751561217186,0.666525766728836,0.132320793008212,5,"AMPD3",0.0296093629588877,1,1,0.000000000202914900634109,0.00318294444207982,1,1,1,1,0.0337927262419898,0.010039687164029,1,1,1.00270323600997,1,1,1.11692842147022,1.20931733255601,1,1,1,1,1.02772197753815,0.870911616346224,1,1,0.836135898746058
"23884","UCKL1",0.442445802810869,0.666740285419945,0.132231012316424,5,"UCKL1",1,1,1,0.0000000025186802511533,0.00000960902257303036,1,1,0.000000000000812552541101824,1,1,0.00549296441383519,0.0141694000608198,1,1,1,1,0.905174711169543,0.876476135808795,1,1,0.970216875768212,1,1,1.28699494949495,0.984586882615068,1,0.836203458691328
"18966","RNF2",-0.443589345383116,0.666783079560609,-0.138915198054689,4,"RNF2",1,1,1,0.000652087034720604,1,NA,1,0.0000000443949993135749,1,1,0.0077267061685846,0.0339602431154312,1,1,1,1,0.929757682946904,1,NA,1,1.00967926041684,1,1,1.07479484173505,1.02239674450892,1,0.836203458691328
"22315","TEX10",-0.44237509286023,0.666789899625365,-0.132210249093393,4,"TEX10",1,1,1,0.000000000000235594982143497,0.000048187379497233,1,1,1,1,0.0214556577238578,1,0.00767438291589413,1,1,1,1,0.926505021523717,1.13166392265858,1,1,1,1,0.982825015484227,1,0.989047228419738,1,0.836203458691328
