"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","HypPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","HypFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"1405","ARSD",0.133718682045372,0.895841416248705,0.0385725315960466,7,"ARSD",0.011277706490313,1,1,0.000000000000000562550958925586,0.0139836823079771,1,0.0255990995109743,0.0000174725933364745,1,1,1,0.0262994510375588,1,0.0274196602960737,1.00898811381923,1,1,1.11332928574297,0.70312996963111,1,1.39831531042864,0.965884936374386,1,1,1,1.27953690303907,1,0.967328931029128,0.954517155534907
"25898","ZMYND12",-0.134007012271324,0.896055637720237,-0.0423387394741381,4,"ZMYND12",1,1,NA,0.0104362493956772,0.00848255013876308,NA,1,0.00215697140033938,1,1,1,1,0.0153862041131046,1,1,1,NA,1.04755929034534,0.82409594076022,NA,1,0.987405016597089,1,1,1,1,1.03052309889684,1,0.954660451185656
"5954","DUSP22",-0.133308930470237,0.896158543061184,-0.0384545095843996,4,"DUSP22",1,1,1,0.00000148393239496986,0.00423986436036498,1,1,0.0000000000404414765047603,1,1,1,1,0.0292514290190382,1,1,1,1,0.942832415577799,1.05643303959172,1,1,1.06420696487214,1,1,1,1,0.991600051984621,1,0.954683614028896
"19095","RAB27A",0.133139647916759,0.896289564593557,0.038405750137662,9,"RAB27A",0.000502585877410455,1,1,0.000000000014639912872466,0.000965703362850817,0.000258428326579178,0.0111520210955781,0.00000028504141721142,1,1,1,0.0000268064145344493,0.00000000034078814481278,0.0358464214733587,0.986790482976701,1,1,0.825309140736643,0.932723316620875,1.01806618025967,1.27093934661059,1.01166220698356,1,1,1,1.53443045277981,1.04784360268914,0.979850036956433,0.954683614028896
"4221","CLK3",0.133104733930247,0.896316587764038,0.0383956936232165,7,"CLK3",0.000964408433353685,1,1,0.0000952695099190543,0.0271661372135736,1,0.0318737151199951,0.000000000000737412329101498,1,1,1,0.0236221806106365,1,0.0476888318550049,1.01192390143229,1,1,1.02799175833436,1.07434150343164,1,0.825237589021234,0.973283245908802,1,1,1,0.856565656565657,1,1.01585886085478,0.954683614028896
"9573","HYDIN",0.133144834626295,0.896483356312394,0.0401123686739305,5,"HYDIN",1,1,1,0.00208299403096589,1,NA,0.0159887153045144,0.000000156262023424405,1,0.016406290969403,1,1,1,0.0320307681156271,1,1,1,1.05691185532293,1,NA,1.10708922176558,0.981988911227179,1,0.967340983743333,1,1,1,0.966441784923796,0.954715404522248
"19223","RALY",0.132860130649646,0.896505912723932,0.038325238539521,4,"RALY",0.0242723552660232,1,1,1,0.00370589509408932,1,1,0.0000000000000000000000000000709074363610025,1,1,1,1,0.0039306251831604,1,1.00647623767047,1,1,1,1.06801049722351,1,1,0.96043935164162,1,1,1,1,0.98805271472753,1,0.954715404522248
"5081","CYP3A43",-0.132800284431234,0.896749521024008,-0.0400087328624384,8,"CYP3A43",1,1,1,0.0000000137847270163265,0.000418823535338282,NA,1,0.00000355465034358861,1,0.0304439223623922,0.0112662651518376,0.0394759191157376,0.0134478260767427,0.0257534894172603,1,1,1,1.10419197944241,0.775578761630566,NA,1,0.990512764072055,1,1.02972054387176,1.05528454386136,0.915909090909091,0.975617527268878,1.04489835502426,0.954889898187517
"19438","RCHY1",0.132412067885389,0.8968527342589,0.0381961778748065,6,"RCHY1",1,1,1,0.0000000000222171861095743,0.000054116356540743,0.0254660394043102,1,0.000000150166648631425,1,1,1,0.0376327369183583,0.000000220331049295265,1,1,1,1,0.800922216428861,1.06520153904386,0.985446125399836,1,1.02419216753754,1,1,1,1.30900340886304,1.05332825700701,1,0.954914876592424
"8897","HAUS2",0.132055267641191,0.897128930259061,0.0380934032346034,6,"HAUS2",1,1,1,0.00000124376188577105,0.0059260009507407,1,0.0112246680385333,0.0000000000145670116665324,1,1,1,0.000573150190407923,0.030436755211633,1,1,1,1,0.934673575917803,1.07085207991761,1,1.20798866904556,1.05648958106619,1,1,1,1.20753356763089,1.02878177052415,1,0.955124015827115
"21620","SMPD2",0.132040575209102,0.897336442527221,0.0397802185467706,7,"SMPD2",0.0289486859514765,1,1,0.00000000000735092447561153,0.0456844628930251,NA,0.0300003941401089,0.000000309137354666508,1,1,1,1,0.031994469578152,0.00813205048150683,1.00458306786768,1,1,1.14374089362609,1.03909428916971,NA,1.29984213278253,0.983933568254819,1,1,1,1,0.975663084280496,1.01932501615146,0.955231401936597
"13931","MED14",0.132276417384778,0.897389360142224,0.0417929292958633,9,"MED14",NA,0.0442900415507192,0.00166469704402449,0.00000000000928980112914075,0.0347586852685865,1,NA,0.000244115155464732,1,1,0.031966169336424,0.00000325020515135828,0.00152785269711208,0.0297671762295724,NA,0.962239051821245,0.860714937476068,0.74857816615664,0.972929822712721,1,NA,0.985625376725341,1,1,0.97994786961694,1.30347134866044,0.980971870575604,1.02952409361222,0.955231401936597
"15254","MTNR1B",-0.13216787952777,0.897473018535871,-0.0417586964234817,4,"MTNR1B",1,0.0394671990470723,0.0186136491140325,0.000000197070155739079,NA,NA,1,0.00900964483711013,1,1,1,1,1,1,1,1.01319024834922,1.2830198320315,1.06710385791579,NA,NA,1,1.00367396650013,1,1,1,1,1,1,0.955235527685127
"5470","DGUOK",-0.130715607948673,0.898166074659919,-0.0377075097671583,9,"DGUOK",1,0.0478829611535637,1,0.000184878314528409,0.0290315906946742,0.00177370119270577,0.0000982439878642461,0.0000000000162227724300856,1,1,1,0.0156389463964341,0.0000134961207189949,0.0116116683306927,1,0.994920464332027,1,0.938083738162062,1.03074885742297,0.990864401851342,1.25554230904287,0.965910218958459,1,1,1,1.24345047923323,1.02272813847911,0.987783813782658,0.955888214391396
"14792","MIS18A",-0.130329323568777,0.898465166805742,-0.0375962361148822,7,"MIS18A",1,1,1,0.0000000000304772841593445,0.00192034423525476,0.032210571454158,1,0.00714452475769081,1,1,1,0.00172218691647187,0.0205493525542232,0.00675731122821821,1,1,1,0.788309608479074,1.08416882327874,0.989246609922144,1,1.0075921371648,1,1,1,1.25138602089982,1.02185084877209,0.951809083664659,0.956121539611159
"6102","EEF1E1",-0.130208397497166,0.898558800755864,-0.0375614016834404,4,"EEF1E1",0.000000570129459336699,1,1,1,0.00000000155177440311364,1,1,1,1,1,1,1,0.00000279885348549247,0.005657474601873,0.978239432209449,1,1,1,1.24819865119272,1,1,1,1,1,1,1,1.12473829968989,0.948168535756632,0.956136199915567
"24660","TUT1",0.13017197335208,0.898780323027709,0.0392181319194811,4,"TUT1",1,1,1,0.000000000000153574122367783,1,NA,1,0.000570589159293828,1,1,1,0.0167566687176533,0.01532801901168,1,1,1,1,1.12283157475006,1,NA,1,0.990563617738352,1,1,1,0.845741271715298,0.98540871250256,1,0.956286928606662
"15579","NBDY",-0.131166104807075,0.898882476155703,-0.0463244359041197,5,"NBDY",NA,0.00574203288146835,NA,0.0000194757858783748,0.0000164435298580992,1,NA,0.000000000185423410047476,NA,1,0.0220834164562624,1,1,1,NA,0.988952232304996,NA,0.960811468532077,1.16851146954413,1,NA,0.978933671684401,NA,1,0.99079927285235,1,1,1,0.956310635064176
"21191","SLC25A46",-0.129576634831702,0.899048005151744,-0.0373794114654544,6,"SLC25A46",0.00106975126434045,1,1,0.000000236981536816797,0.0429605009283895,1,1,0.00563351176291776,1,1,1,0.00479324370432552,0.0000146680345647316,1,0.987274527437709,1,1,0.752032163481419,1.02072570717653,1,1,1.01148537250264,1,1,1,1.32561837083272,1.04310280753905,1,0.956401756168977
"18170","POLR2G",-0.129311193402434,0.899253562230218,-0.037302945336779,6,"POLR2G",0.00049601515249657,1,1,0.0000603778847788083,0.000000708485136166223,0.04363782286045,1,0.00000000000246566119913862,1,1,1,1,1,0.0167362305354623,0.990823303589146,1,1,0.970709690805646,1.14209644433529,0.995626398214286,1,0.979055937486953,1,1,1,1,1,0.98636785008049,0.956535438928784
"21019","SKP2",-0.129076851726336,0.899435042093934,-0.0372354376181164,4,"SKP2",1,1,1,0.000000000136028759741192,0.0489741163962363,1,1,1,1,1,0.00329083702637586,0.0000166451468610617,1,1,1,1,1,0.845674961468212,0.941337485688142,1,1,1,1,1,0.976977654517578,1.20345979589035,1,1,0.956643489294721
"24934","UNC5C",-0.12875300283922,0.89987702640692,-0.0387912721931556,4,"UNC5C",1,1,0.0083940414827646,0.00000415330042096934,1,NA,1,0.000388824306702663,1,1,1,1,0.0435619052582658,1,1,1,1.35086385842391,1.08422325935187,1,NA,1,0.992227891851456,1,1,1,1,0.981024959884298,1,0.957028569654473
"6256","ELF2",-0.128250319996023,0.90007517560415,-0.0369973313420794,7,"ELF2",0.0000177566883836569,1,1,0.000000000231097945273979,0.0022350591910796,1,0.00390964224730434,0.000000000000000229589765791932,1,1,1,0.000124703079343087,0.00000812446002527079,1,1.01367030811151,1,1,0.834429632354627,0.93651320147653,1,1.13733259599547,1.05434009509969,1,1,1,1.28470816684716,1.03567261499113,1,0.957154283462873
"4388","COG5",-0.127945155831509,0.90031153817622,-0.0369094184182594,6,"COG5",1,1,1,0.000000000000447992373259991,0.0000338505331119041,1,1,0.000868380035720245,1,1,1,0.0468343396515238,0.00397321335081639,0.0118455798868999,1,1,1,0.859392263555071,1.1399919348379,1,1,1.01336822995487,1,1,1,1.13702114499981,1.01745156601908,0.955331892623625,0.957320608044749
"3811","CEP250",-0.127905845177377,0.900531887469405,-0.0385364170909008,5,"CEP250",0.00322200868057981,1,1,0.0000000000000596570217551874,1,NA,0.0301195310202822,0.0016115399510987,1,1,1,1,0.000000190355300317955,1,1.00518553656015,1,1,1.14534261500615,1,NA,1.40245944822453,0.994397947939404,1,1,1,1,0.972194906078474,1,0.957432193951762
"628","AIF1",0.127474539092416,0.900676070339079,0.0367738395700434,9,"AIF1",0.0000000000000649010616023359,1,0.0116741283337139,0.00653138368477688,1,0.0450890096172403,0.001812958171048,0.00000000027746897253613,1,1,0.00242520166625895,0.0226650236841689,0.0000100974125035793,1,0.940851051872669,1,1.3342377091779,1.02847306484273,1,1.00849905909408,1.13079477130854,0.983748349252205,1,1,1.01034429271487,1.29946579622723,1.03286964327587,1,0.957432193951762
"18931","PTPN7",-0.127241089097908,0.900856905737668,-0.0367065847667847,6,"PTPN7",0.000742756778642608,1,1,0.00183816046462393,1,0.00689484327845156,1,0.0000316485487495487,1,1,1,1,0.000897719986522197,0.00390380356969526,1.01154973943809,1,1,0.967792213320256,1,0.974548247346392,1,1.00844473261129,1,1,1,1,0.980693912054097,1.04832147432886,0.957432193951762
"5101","CYP4X1",-0.127709374381819,0.900910654737444,-0.0403523568566268,5,"CYP4X1",1,1,NA,0.0000000986342787426341,0.00688472751547556,NA,0.0457604790723131,1,1,1,1,0.0110909280287255,1,0.0136010195854119,1,1,NA,1.10738652968646,0.798296106819882,NA,1.10088659918144,1,1,1,1,0.967360350492881,1,0.943909240991712,0.957432193951762
"6718","FAIM",0.12724192335155,0.901045159512414,0.0383366805749141,5,"FAIM",0.0176034684915748,1,1,0.043161996855708,0.0000000129980893819079,NA,1,0.00000000432191426540964,1,1,1,1,0.00465010525600752,1,0.996590667508412,1,1,0.951453768009293,1.40084158931639,NA,1,1.0121068031852,1,1,1,1,1.05001487188985,1,0.957432193951762
"23505","TLR1",0.126949629203361,0.90108268501129,0.0366226171431594,4,"TLR1",1,1,1,0.000583370263806327,0.0136446282308934,1,1,0.0000000000000914008004009266,1,1,1,1,0.0017998788065294,1,1,1,1,0.929713460466382,1.19154001568117,1,1,1.09891338319385,1,1,1,1,1.02182202965269,1,0.957432193951762
"14183","MINDY4",-0.130688819545733,0.901116845285145,-0.0583462489669721,4,"MINDY4",NA,1,NA,0.0000000225031328660238,0.000830014026253795,NA,NA,NA,NA,NA,1,0.0432975993909488,1,0.00544400810871971,NA,1,NA,1.0797806358979,1.05217513419819,NA,NA,NA,NA,NA,1,0.846973803071364,1,1.04486879071825,0.957432193951762
"17125","PAK2",-0.126900225775017,0.901120956250797,-0.0366083842727816,8,"PAK2",1,1,1,0.0000000000000837180917296248,0.0048826204062044,1,0.00465230048720466,0.000683966676977163,1,1,0.000281971792249317,0.000566051238008886,0.000746928330464166,0.0412297990088234,1,1,1,0.844089405949238,1.07002097276495,1,1.13441231106924,0.98005596986001,1,1,0.98376703564166,1.28237042831997,1.04217329932692,1.00940072113464,0.957432193951762
"2921","CAMK2D",0.127046365150306,0.901196352830319,0.0382778472987189,4,"CAMK2D",1,1,NA,0.00000000000000000121880292121086,0.000380295222395257,1,1,1,1,1,1,0.0309474346238277,0.00706393550992133,1,1,1,NA,1.2055083225007,0.881170362620396,1,1,1,1,1,1,0.801223922114047,1.02589476099261,1,0.957432193951762
"18640","PRR13",0.126732644161179,0.90125077824487,0.0365601047168174,5,"PRR13",0.0139119353737391,1,1,0.00013710203955523,0.0257621348615632,1,1,0.0000000000000174511792691305,1,1,1,1,0.0110885461844421,1,1.00819717572737,1,1,0.966373450665685,1.01880219566507,1,1,1.07120480020006,1,1,1,1,1.00776145407342,1,0.957432193951762
"8439","GPR34",-0.127209633958874,0.901296104404102,-0.0401947093849216,4,"GPR34",1,1,NA,0.0108435640962015,0.0124761014749962,NA,1,0.00936827923539225,1,1,1,1,0.000339795039191834,1,1,1,NA,0.923895666212908,1.41337230143461,NA,1,1.01674572743057,1,1,1,1,1.09754119823874,1,0.957432193951762
"26494","ZNF93",0.12593437782617,0.901869219468012,0.0363301240450824,6,"ZNF93",1,1,1,0.000000832105976248459,0.029443849145999,1,0.027672709125553,0.0000177159476796519,1,1,1,1,0.0000114212072591069,0.0181331036422306,1,1,1,0.934365299679165,1.08727167206419,1,0.853858730699614,1.00745261742439,1,1,1,1,1.04140240984596,1.04418698658276,0.957956011771692
"9592","IBTK",-0.125628180584226,0.902106457662197,-0.0362419070320276,5,"IBTK",0.0000183075614994413,1,1,0.00000000279022841647406,0.00853689634053396,1,1,0.000000841416620365724,1,1,1,0.0139742405101697,1,1,0.983992713076556,1,1,0.720863468133115,0.679996405479084,1,1,1.03366606318871,1,1,1,1.42456140350877,1,1,0.958094147302089
"13227","LPCAT4",0.125559967376317,0.902159309837447,0.0362222543376699,5,"LPCAT4",1,1,1,0.000000000000000151214237206434,0.0115503274754763,1,1,0.0000000466501051807974,1,1,1,0.0029981695529193,0.0000960892165820146,1,1,1,1,0.868091705699988,1.08765819592235,1,1,0.98506786733334,1,1,1,1.15208199871877,0.955348327111825,1,0.958094147302089
"6046","ECH1",-0.125543390644813,0.90235849443022,-0.0378256673185661,4,"ECH1",0.024678630223819,0.0130980734460162,1,1,1,NA,1,0.000000000510674041836458,1,1,1,1,0.00618076285642349,1,1.00780313011368,0.990708236888518,1,1,1,NA,1,0.966077482232595,1,1,1,1,0.984234102289577,1,0.958156114848565
"7502","FN1",-0.12549964541794,0.902392323045162,-0.0378125059237458,6,"FN1",1,1,0.0314342282449961,0.00000000000880550230896077,0.000641000684712023,NA,1,0.0206030020848989,1,1,0.00556273656573673,1,1,0.0489768596575292,1,1,1.36078398968783,1.13542561447287,0.707929692507813,NA,1,0.995108150450216,1,1,0.938253861493383,1,1,1.07379633370099,0.958156114848565
"15204","MTA3",0.125671102032882,0.902482942215453,0.039709347285071,5,"MTA3",1,0.00060754113222232,NA,0.00351334341699535,0.00566439433195681,NA,1,1,1,1,1,0.041636326743519,0.00990114111015082,1,1,0.96278777050453,NA,1.03694223441645,1.10621487543178,NA,1,1,1,1,1,0.893344289235826,0.975625948194738,1,0.958156114848565
"8113","GK5",-0.12560004129184,0.902537765243641,-0.0396869290051389,4,"GK5",1,1,NA,0.00000000000268675562277376,1,NA,1,0.0000196749028823314,1,1,1,0.0265482008957711,1,0.0443158223801495,1,1,NA,0.665640062574649,1,NA,1,1.0188479655952,1,1,1,1.41001461426044,1,0.948885110342375,0.958156114848565
"20910","SHISA7",-0.125246576793382,0.902810469423936,-0.039575416949583,4,"SHISA7",1,1,NA,0.0000000126483305863265,1,NA,1,0.000835060170118141,1,1,0.0138452452525239,0.0267759995315914,1,1,1,1,NA,1.10699192702192,1,NA,1,1.0063828059901,1,1,1.03231743531636,0.83394751535455,1,1,0.958346567381535
"3169","CCDC146",-0.125106695024627,0.902918394373563,-0.039531286214906,5,"CCDC146",0.000122204177338357,1,NA,0.0011586075299488,0.0000268178679928463,NA,1,0.0178255623839389,1,1,1,1,0.00000648421775047381,1,0.989947372030562,1,NA,0.947601217703586,1.3208511074727,NA,1,0.992288731805147,1,1,1,1,1.06276759038572,1,0.958346567381535
"21473","SLCO4C1",-0.124769101820895,0.902957289453863,-0.0375927082361889,6,"SLCO4C1",1,1,1,0.000000888464377355554,0.000168883790697287,NA,0.0250824907081709,1,1,1,1,0.0219881560530019,0.00116307765701123,0.0198114142154425,1,1,1,0.744474140011517,0.669851087104295,NA,0.788790114915441,1,1,1,1,1.33305636861486,1.07098808186053,0.961176199820226,0.958346567381535
"10049","IQCK",-0.124650709990918,0.903048853150556,-0.0375570873280023,7,"IQCK",0.00685981860262234,1,0.00338069976850973,0.000164637048950194,0.000707648356811693,NA,1,0.000822475725144105,1,1,1,0.044734375005229,1,0.0478156366484073,0.996649294799674,1,1.31679903144803,1.06002569736102,1.30322399509513,NA,1,0.988293070620241,1,1,1,0.935035460992908,1,0.967090322871667,0.958348412784741
"9619","IDH1",-0.124224400039605,0.903194217142536,-0.0358374597638308,6,"IDH1",0.0471368042281826,1,1,0.0000000000114727436982035,1,0.0497236847851816,0.0177139889105097,1,1,1,1,0.000157616968321295,0.00000875706976385059,1,1.00476749236267,1,1,0.845891433008504,1,1.01995593558253,1.40331022857293,1,1,1,1,1.43741625150318,1.03155423612093,1,0.958348412784741
"20250","RUVBL1",-0.124297669627046,0.903321901678136,-0.037450866155832,5,"RUVBL1",1,0.00419217805906156,1,0.0000135579415331913,0.000000916811551232725,NA,1,0.000000026309994581836,1,1,1,1,0.0223996049546139,1,1,0.979432798791996,1,0.942719836724722,1.17007365076037,NA,1,0.97406979427458,1,1,1,1,0.982281637125833,1,0.958348412784741
"19786","RNF141",-0.12399388024993,0.903372861671111,-0.0357710423526593,6,"RNF141",1,1,1,0.000000103054596707274,0.0191985788647202,1,0.000170629648927831,1,1,1,1,0.000909058593056344,0.000000000011497677924758,0.00618840247868516,1,1,1,0.809521207921233,1.08927523879008,1,1.29392622373112,1,1,1,1,1.41249698431846,1.06994318725171,1.03960804957846,0.958348412784741
"8374","GPM6A",-0.124207188338094,0.90339188383215,-0.0374236423543738,4,"GPM6A",0.00812614746863701,1,1,1,0.00110371052614257,NA,1,0.0000672515802738884,1,1,1,1,0.0000276311398363883,1,0.995799175291866,1,1,1,0.862513064925849,NA,1,1.01061915665208,1,1,1,1,0.960554220920586,1,0.958348412784741
"16413","NXT2",-0.12389079940835,0.903452747396279,-0.0357413425250868,6,"NXT2",0.0217997793246215,1,1,0.00000743757789339501,1,1,1,0.00000000000202712964503847,1,1,1,0.0287952520934211,0.00000000315104370239376,0.0415226634159574,0.996080746247708,1,1,0.853801812719015,1,1,1,1.05535250390758,1,1,1,1.20865247033078,1.08880907922476,0.978750331959839,0.958348412784741
"1947","BEAN1",-0.124327875996489,0.903519325441757,-0.039285575520637,4,"BEAN1",NA,0.0298280407538304,0.0214937569176733,0.00907026519657449,1,NA,1,0.0135031833974579,1,1,1,1,1,1,NA,1.04630703484324,1.19751920172376,1.05555475745186,1,NA,1,1.00397619707952,1,1,1,1,1,1,0.958348412784741
"24042","TOMM40L",0.124141160378554,0.903663403359996,0.039226667290879,4,"TOMM40L",0.0447207426229097,1,NA,0.00222184959958137,0.000000027597961347637,NA,1,0.021496230896843,1,1,1,1,1,1,0.996071212190509,1,NA,0.958847377252243,1.33794990840591,NA,1,0.98323339794281,1,1,1,1,1,1,0.958412469316871
"25647","YY1AP1",-0.123326155105418,0.903890355734559,-0.0355786545691521,5,"YY1AP1",1,1,1,0.00000000000100052918971357,1,1,1,0.00402079836907908,1,0.0218139617411363,1,0.00522798447294231,0.0000232686065718143,1,1,1,1,1.09690361820109,1,1,1,1.006015806198,1,1.04220566370081,1,0.857195207892882,0.974227385546261,1,0.958412469316871
"25239","VPS41",0.123283657228365,0.903923293602973,0.035566409767542,6,"VPS41",0.000320245462264257,1,1,0.0000000000543692267334747,0.00578722704319396,1,1,0.0000000000000118025554519159,1,1,1,0.00477121601433188,0.0000339875858427806,1,0.987226583863206,1,1,0.805931702663972,1.12991167715417,1,1,1.05904207215457,1,1,1,1.23523262566948,1.02132964619321,1,0.958412469316871
"11812","LINC01554",0.124140826202692,0.903932154833949,0.041344892549287,4,"LINC01554",0.0114667461107877,1,NA,0.00000871607998529519,0.000262506997088361,NA,1,0.0000407142209291396,NA,1,1,1,1,1,1.0038397984847,1,NA,1.07940758812631,0.689775595909918,NA,1,0.989133085614185,NA,1,1,1,1,1,0.958412469316871
"3857","CES5A",0.12373094511087,0.90397995623448,0.0390972441416959,4,"CES5A",1,1,NA,0.00786877737589696,0.0410190333205725,NA,1,0.000234667479019976,1,1,0.0310834496399994,1,1,1,1,1,NA,1.05299494258608,0.85936801990254,NA,1,0.991509473227966,1,1,1.0342042590409,1,1,1,0.958412469316871
"4640","CREB1",0.122836191743884,0.904270111876633,0.0354374817424748,7,"CREB1",1,1,0.00662596377660483,0.000000121445372824924,0.0271964486415442,1,0.0000392125060822224,0.000000000136054294932502,1,1,1,0.00961589738435323,0.0000102434731712434,1,1,1,0.888864529237207,0.918421381424607,1.0541366956637,1,1.2774283965294,1.03604439120685,1,1,1,1.27310523263595,1.0576110936867,1,0.958635208916144
"8424","GPR180",0.12299199990229,0.904550226279947,0.0388641015496264,7,"GPR180",0.037394111884559,1,NA,0.0000347991290378821,0.00908843311938822,NA,0.00132101450336791,0.0138305642243096,1,1,1,0.0290641465096737,0.000460600987296892,1,1.00241725849008,1,NA,0.859690101605945,0.797420204518862,NA,0.726398500944857,1.00560713523895,1,1,1,1.16780161385554,1.0859423377701,1,0.958825629009396
"16277","NTAN1",-0.122397825330322,0.904609897710694,-0.0353111737126884,10,"NTAN1",0.000206295933038955,1,0.031622631293614,0.00000000277368349262311,0.000427009502920388,1,0.00000238387044716956,0.000138167339010188,0.0112111133873947,1,0.0261163007023561,0.00808826147494109,0.00435552110354525,1,0.98444162834814,1,0.890625397992494,1.09903627156375,1.08195096789872,1,0.714843395912945,1.01500242731111,1.22364802771574,1,1.01416342451579,0.784628005947803,1.02445605682679,1,0.958825629009396
"19313","RASSF7",0.122230138208683,0.904739880289174,0.0352628569950009,4,"RASSF7",0.000459287525213952,1,1,1,0.0035789514435628,1,1,0.00000000062925022975216,1,1,1,1,0.00017694535222498,1,1.01285230130377,1,1,1,1.05087116238889,1,1,0.962516120262474,1,1,1,1,0.989143208066128,1,0.958878515243187
"25240","VPS45",-0.121893586866401,0.905000766568401,-0.0351658836490568,5,"VPS45",1,1,1,0.00000613744736452904,0.0000210621558777663,1,1,0.000666178081267015,1,1,1,1,0.0185724275902633,0.00919050488682502,1,1,1,0.950599143746071,1.19277551076925,1,1,0.974600347645429,1,1,1,1,1.01209113768596,1.04708448123204,0.959070116668744
"1394","ARRDC1-AS1",0.122528251241048,0.905173102951323,0.0408087274598486,4,"ARRDC1-AS1",1,1,NA,0.0000000381027266549654,1,NA,1,0.0000031934156919463,NA,1,1,0.0151249850446871,0.0402218640989907,1,1,1,NA,1.10526237476031,1,NA,1,0.983670210706877,NA,1,1,0.863054658533668,0.98487074105958,1,0.959112919905349
"5485","DHRS1",0.121592549107978,0.905234133408199,0.0350791422865974,6,"DHRS1",0.000659435837609381,1,1,1,0.000000851519215882797,1,0.000304671042620815,0.00167492523699939,1,1,1,0.00474969422678351,0.00478740933141277,1,1.01269464572084,1,1,1,0.862647338446386,1,1.20109581985332,0.985261946740536,1,1,1,1.1934945611997,0.983144537231431,1,0.959112919905349
"25768","ZDHHC11",0.121666711900725,0.905357146010466,0.0366592358735767,4,"ZDHHC11",0.00208691373565389,1,1,0.00146169158010233,0.0000108374982704324,NA,1,1,1,1,1,1,0.0163602774013519,1,1.00667682636936,1,1,1.03823501507837,0.833713162477601,NA,1,1,1,1,1,1,0.978614927610981,1,0.959112919905349
"8026","GGA2",0.121428148500123,0.905361581956925,0.035031771373447,9,"GGA2",0.0301142030958665,0.0196430861051661,1,0.000000000000183661802638258,1,0.0287267215623511,0.0000556455698526657,1,1,1,0.00805252270083729,0.000549148546484059,0.000584203955999956,0.0188387349229828,1.00856524348402,0.971685409319096,1,0.849131696052763,1,0.984117773678502,1.33819981299653,1,1,1,1.02957837494434,1.43273024078357,0.976608880773258,1.04734014440555,0.959112919905349
"15147","MSANTD4",-0.121226151750346,0.905698022327577,-0.0365266687068789,7,"MSANTD4",0.00257951671221012,1,NA,0.00000000252471821823899,0.00126842046471014,1,1,1,1,1,0.00328123840349947,0.0137171448698906,0.000202027715760971,0.0360444773867763,0.989999492823705,1,NA,0.772245212321001,1.12560359658153,1,1,1,1,1,0.871385048105557,1.25860942603826,1.05228046940427,0.969786510528665,0.959384448494035
"24901","UHMK1",0.120754350691326,0.906063092786515,0.036384698827016,4,"UHMK1",1,1,NA,0.0000000803093120280883,1,1,1,0.00163272876306593,1,1,1,0.00433396778191905,0.0000592388678214144,1,1,1,NA,0.900101397690584,1,1,1,1.01312992924626,1,1,1,1.16964890742113,1.02684977769165,1,0.959686253532638
"22406","SRRM1",0.120182831505145,0.906327080207563,0.0346729341343876,6,"SRRM1",1,1,1,0.00000000000000000291059995883397,0.00959724765162227,1,1,0.000338364572095858,1,1,0.00581035310320044,0.0424630278545953,0.000000000432823297128453,1,1,1,1,0.871258419495337,1.04873733202752,1,1,1.0123047080639,1,1,0.993178984120444,1.14217402965631,0.961299703970836,1,0.959880949254768
"8608","GSS",0.119175155722559,0.907108448996197,0.0343825632254237,6,"GSS",0.0119085105049181,0.0361774089086185,1,0.00562234057154584,0.000168679712259822,1,1,0.0000000000000406704008112547,1,1,1,1,0.0000346869213130461,1,1.00577842203799,0.987891219436442,1,0.973215292014678,1.12573723586923,1,1,0.975264376888121,1,1,1,1,0.97974997266285,1,0.960518108158775
"8231","GNB3",0.119318985517482,0.907173889340926,0.0359527689031197,4,"GNB3",1,1,1,0.000000000236363839764715,1,NA,1,0.000245912524311975,1,1,1,0.0434870531599448,0.0351642626511454,1,1,1,1,1.0946299158866,1,NA,1,0.991701457365913,1,1,1,0.878419897585955,0.98541551587074,1,0.960518108158775
"4486","COPS6",-0.119042282393739,0.907211488810863,-0.0343442739201699,5,"COPS6",1,1,1,0.000000154330921269956,0.0108400689328964,1,1,0.00000000000000000000351593299370297,1,1,1,0.0389330806675479,1,0.0413111227969211,1,1,1,0.940266333707787,1.01933785582086,1,1,0.960785145494463,1,1,1,1.09700887476717,1,0.97779190555514,0.960518108158775
"740","ALDOB",0.119128450789499,0.907321355483145,0.0358954316944698,7,"ALDOB",1,1,1,0.00000000629393367523495,0.0000158123753222193,NA,1,0.00000000410801880402811,1,1,0.00252067613013402,0.00390581734417549,0.00799875832123047,0.0302202338369412,1,1,1,1.14287705955758,0.972873622542368,NA,1,1.01675148783153,1,1,1.08230004034447,0.831256599788807,0.97482619695084,0.960028255115871,0.960518108158775
"1701","ATRAID",0.118838942458388,0.907369177062141,0.0342856783854432,5,"ATRAID",1,0.0252884428807149,1,1,0.0000246733447690763,1,1,0.000124901544498191,1,1,1,1,0.0403356396650098,0.00639063573347239,1,0.991455273496761,1,1,1.05268187985317,1,1,0.988173445032529,1,1,1,1,1.00865073087575,0.987561866040991,0.960518108158775
