"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"DEDD","DEDD",6.82404978258235,7.60649154556571e-07,0.000169745844392759,82.8333333333333,35.6833333333333,2.32134516581037
"MDM4","MDM4",7.27714128191877,7.705913518758e-07,0.000169992310245836,90.54,27.1333333333333,3.33685503685504
"ABHD10","ABHD10",6.57410221525983,7.71081189248406e-07,0.000169992310245836,312.48,217.166666666667,1.43889485801995
"LILRA5","LILRA5",6.63593130873337,7.85833950107282e-07,0.000171968026482851,163.893333333333,41.15,3.98282705548805
"ATP6AP2","ATP6AP2",7.59484722987037,7.86333661716954e-07,0.000171968026482851,1927.96,1248.68333333333,1.54399434070554
"HIBADH","HIBADH",7.25281922728416,8.26403613466537e-07,0.000180011120169998,72.12,28.975,2.48904227782571
"PRR11","PRR11",6.52310702525317,8.30942669467886e-07,0.000180281585359076,265.04,154.166666666667,1.71917837837838
"HP1BP3","HP1BP3",6.73551508293764,8.3977464760609e-07,0.000180763145996911,296.613333333333,164.3,1.80531547981335
"WAC","WAC",-6.51112174472814,8.57338378158881e-07,0.000183102025341635,2808.94,3847.24166666667,0.730117898321092
"MOB3A","MOB3A",6.53667291958661,8.61982078329234e-07,0.000183377463620905,168.02,51.5,3.26252427184466
"SLC9A6","SLC9A6",6.94581135747087,8.70200794926613e-07,0.000184408365355882,454.106666666667,305.833333333333,1.4848174386921
"ATP5MC2","ATP5MC2",7.26692922958998,8.88752845624536e-07,0.000187612637380988,4627.24,3047.35833333333,1.51844302305549
"PIK3CD","PIK3CD",6.57730120087197,8.92589010618832e-07,0.000187697736794515,122.446666666667,63.8416666666667,1.91797415481008
"LOC101926967","LOC101926967",-6.90042756181566,9.20566220329146e-07,0.000191949399910489,36.16,69.5,0.520287769784173
"AP1G1","AP1G1",6.4986545591685,9.28414010116763e-07,0.000191949399910489,151.593333333333,99.2916666666667,1.52674779689467
