"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"FASN","FASN",-9.95708639394661,5.91483245116451e-19,1.87337431567353e-16,8.89091523509043,9.39692963528333,0.946151091916987
"POTEM","POTEM",9.66739822956517,6.4064747849519e-19,2.01556238700967e-16,8.50657514490426,7.66540990916667,1.10973519299101
"SREK1","SREK1",9.7117644120689,6.65089949976175e-19,2.07860429928978e-16,7.50648980761702,7.00886061853333,1.07100001215145
"PIGS","PIGS",-9.75700737173758,6.70317205522993e-19,2.08115852388428e-16,8.7236119285266,9.01688634278333,0.967474979376727
"DNTTIP2","DNTTIP2",9.74205556305482,6.92440812506071e-19,2.12192641712899e-16,7.06059860979787,6.74920190453333,1.04613830044933
"RNPEPL1","RNPEPL1",-9.91589624295296,6.99933324225422e-19,2.13104860882878e-16,8.14333705117553,8.60604339968333,0.946234718206879
"MTF2","MTF2",9.69029114786866,7.29139962408621e-19,2.20574186576844e-16,7.849425511,7.3428933745,1.06898263540896
"ILVBL","ILVBL",-9.92631330612092,7.61611012628407e-19,2.28929598139871e-16,9.01842903579255,9.31631493113333,0.968025351488999
"ARFGAP1","ARFGAP1",-9.7646097964086,7.70973925720093e-19,2.3027722469989e-16,8.39768306357447,8.79492438456667,0.954832889559656
"HAUS7","HAUS7",-9.67847476290386,7.92817363570555e-19,2.35312182525922e-16,9.01101366730319,9.37615187956667,0.961056708876568
"SUMO2","SUMO2",9.6395955042665,7.97828343437684e-19,2.35319469896945e-16,7.22037235156383,6.87864440866667,1.04967954768335
"TMA7","TMA7",9.67050714952941,8.06410993624471e-19,2.36373587646746e-16,8.20306453835638,7.52816193233333,1.08965038373103
"NUDT16L1","NUDT16L1",-9.8169303489357,8.39568786747937e-19,2.44573643112399e-16,8.58006202530319,8.87620182838333,0.966636652838022
"CLEC2D","CLEC2D",9.68493629270432,8.72006348643279e-19,2.5246456199493e-16,7.73061243559575,7.19250045168333,1.07481570387479
"ZNF12","ZNF12",9.77826952728388,8.95794727845361e-19,2.56208150281686e-16,6.99691604940957,6.83207318266667,1.02412779581476
"CSNK2B","CSNK2B",-9.85644092806308,9.19332229268041e-19,2.61356184118177e-16,11.3177258779255,11.5829671518333,0.977100748846912
"EML2","EML2",-10.0357456407247,9.49708789083253e-19,2.68375192661179e-16,7.50769831342021,7.76400862656667,0.966987373987528
"PPIA","PPIA",9.60147355380467,9.69005434410407e-19,2.72198240837476e-16,8.99867995148404,8.0670462841,1.11548634215974
"FIBP","FIBP",-9.7438015112948,1.01175580997723e-18,2.82525326535181e-16,10.0719184322128,10.3436802168333,0.973726780128189
"CAPN7","CAPN7",9.83672085460588,1.09841702387404e-18,3.03137404623765e-16,7.74858589144681,7.51282264635,1.03138144692013
"TMEM191A","TMEM191A",9.6336835816083,1.19228722550944e-18,3.27130341547916e-16,7.67265735814894,7.26959366848333,1.05544514701187
"PIK3CG","PIK3CG",9.69271989134437,1.50678294533268e-18,4.11029484139537e-16,8.42246831704255,7.75135634366667,1.08657994080278
"EIF4B","EIF4B",9.59807724810896,1.55623638041742e-18,4.22079926808385e-16,7.21051333617553,6.85555859625,1.05177619517681
"RPL7A","RPL7A",9.52441274348535,1.70793434386641e-18,4.57789268287565e-16,8.52629129702128,8.0167232976,1.06356312679194
"POLD4","POLD4",-9.8943366542267,1.71700077315857e-18,4.57789268287565e-16,8.67712234178192,9.11013878211667,0.952468732838103
"DNPH1","DNPH1",-9.84647729141376,1.8785107073017e-18,4.98037512915628e-16,8.48410680732979,8.88047758093333,0.95536605210799
"CTNNB1","CTNNB1",9.5013519304089,1.95663734456499e-18,5.1298683091506e-16,6.90565060243617,6.7297095132,1.02614393517151
"TXNL1","TXNL1",9.48472613131298,2.21237456504731e-18,5.76830831346479e-16,7.84093131139362,7.18214509688333,1.09172555074057
"CORO1B","CORO1B",-9.54616555700214,2.23486067724244e-18,5.79492005936404e-16,10.0785375266011,10.6091701573667,0.949983587510174
"CAPNS1","CAPNS1",-9.77542133995224,2.26209011788187e-18,5.8334730515345e-16,11.8685621057979,12.1010349291667,0.980789013110897
"TMEM106B","TMEM106B",9.47327181126517,2.37236060181527e-18,6.08458921309055e-16,7.04671970735638,6.75552584436667,1.04310454429429
"BTBD1","BTBD1",9.50995843382355,2.61201593849408e-18,6.65966704205448e-16,8.18209847633511,7.86512584491667,1.04030102476025
"POTEE","POTEE",9.45984985721104,2.69530334887364e-18,6.80196554224838e-16,7.82349243756383,7.16052555075,1.09258634469147
"RBM42","RBM42",-9.53167637828789,2.8405597896622e-18,7.13040944647546e-16,9.7008727756117,10.0297983133,0.967205169295166
"ZC3H7A","ZC3H7A",9.44381573886039,2.96842719984785e-18,7.37294823237999e-16,7.30616041780319,6.91791932451667,1.05612107847379
"TICAM1","TICAM1",-10.0382932581148,3.01260357919857e-18,7.44349675966172e-16,7.71061502251064,8.07828965018333,0.954486080148865
"FAF1","FAF1",-9.61720812385925,3.06774590151612e-18,7.54026378043482e-16,8.66578563692553,9.03088496963333,0.959572142272273
"DENR","DENR",9.48368071827781,3.24889959219298e-18,7.94414868159436e-16,8.20014053419681,7.6740146973,1.06855939917367
"CD244","CD244",-9.52407540029146,3.51186429663145e-18,8.45570917788937e-16,8.12581815517553,8.57374301105,0.947756206910194
"MAPKAPK3","MAPKAPK3",-9.59202924743045,3.93284514290272e-18,9.37518096061849e-16,12.4109821480319,12.6875018903333,0.978205343755487
"TMED3","TMED3",-9.55509042319088,3.93347565308201e-18,9.37518096061849e-16,10.6728010012074,10.9808290933333,0.971948557844972
"BTBD2","BTBD2",-9.42973228305513,4.09564356871281e-18,9.71128321870156e-16,10.7833538340053,11.1420155768333,0.967809976538379
"MED13","MED13",9.69419525607465,4.11564808387081e-18,9.71128321870156e-16,6.93598338293617,6.81039740905,1.01844032974042
"TAPBP","TAPBP",9.5102001003778,4.27071358680477e-18,1.00270405765418e-15,7.61841208853192,7.32412122333333,1.04018104783152
"TMSB10","TMSB10",9.38600576593959,4.44691115788477e-18,1.03890411565791e-15,9.46427716232447,8.5994503736,1.10056768178807
"P4HTM","P4HTM",-9.49573457061074,4.66472941290182e-18,1.08442320420523e-15,8.69462520475532,9.03036539228333,0.962820974241539
"NIN","NIN",-9.59726614874486,4.85830989655033e-18,1.12184468369877e-15,8.37114206007447,8.68423172056667,0.963947339204375
"EIF1AD","EIF1AD",9.37715479440194,4.8732446210851e-18,1.12184468369877e-15,6.8802754248883,6.7032302217,1.026411923406
"LIMS1","LIMS1",9.38278623785883,4.96456724186758e-18,1.13425825279152e-15,6.85222185087234,6.71499918891667,1.02043524624428
"SBF1","SBF1",-9.42690797751389,4.97523856432966e-18,1.13425825279152e-15,9.15219411839894,9.44563258863333,0.968933952545697
"DPP7","DPP7",-9.50034044922411,5.24361041581283e-18,1.18969453241846e-15,10.0643750673032,10.5014987400833,0.958375115438363
"PCDHB9","PCDHB9",9.38145782656679,5.51660421382748e-18,1.24564395243515e-15,7.49972394126064,7.07951472088333,1.05935565316896
"DCTN3","DCTN3",-9.61353014868437,5.7234831672204e-18,1.28620294108317e-15,10.4793343022553,10.7498407463333,0.974836237069811
"SUSD1","SUSD1",-9.48269650355091,5.8256174399376e-18,1.3029504181305e-15,10.1418103368138,10.5567541145,0.960693999956271
"RTF2","RTF2",-9.48620612009837,6.11455489674489e-18,1.36112299380748e-15,11.7834440016489,11.9886618775,0.982882336832252
"TPT1","TPT1",9.32546118164958,6.68755693291376e-18,1.48168632290172e-15,10.3147166875745,9.4208711259,1.09487928979488
"CBL","CBL",9.68018400926141,6.74323939571638e-18,1.48585271727662e-15,8.87299569756915,8.41974701648333,1.05383162703089
"GHDC","GHDC",-9.37811067369032,6.76933239138993e-18,1.48585271727662e-15,9.02363414605851,9.419908346,0.957932265858005
"MED13L","MED13L",9.34900319732698,6.83173149212512e-18,1.49260681748319e-15,7.47758179255851,7.17237783996667,1.04255268746317
"LILRB1","LILRB1",9.33203951451995,6.87395446041921e-18,1.49491087048896e-15,7.08799121382979,6.8720848176,1.0314178887427
"LOC729609","LOC729609",9.46562783812509,7.22164167719185e-18,1.55618134260291e-15,7.42178803394149,7.0667071164,1.05024701203725
"YTHDC1","YTHDC1",9.4278861599525,7.49740304748363e-18,1.60826111189476e-15,6.99298018445745,6.70677416186667,1.04267417027669
"ANAPC11","ANAPC11",-9.48013662184924,7.88086846440859e-18,1.68002309106195e-15,10.0730381349734,10.3904407041333,0.969452444010997
"SERPINB6","SERPINB6",-9.3666886072815,8.25615144360272e-18,1.74719416558968e-15,11.6439699133511,12.0057014991667,0.969870016688262
"USP33","USP33",9.53428771945027,8.48699183487463e-18,1.78802731549734e-15,7.58393465304255,7.25503276233333,1.04533430812564
"ERCC2","ERCC2",-9.61403387170138,8.62028475477942e-18,1.80803768065578e-15,7.58799356630851,7.90331889146667,0.960102163472283
"SDHAF2","SDHAF2",-9.35768982773005,8.79430889115219e-18,1.8333403650057e-15,10.7179022657447,11.0126094123333,0.973239117492118
"FCHO1","FCHO1",-9.38129460789725,8.81861889422558e-18,1.8333403650057e-15,7.66460989704255,7.89983579111667,0.970223951447368
"ARL6IP1","ARL6IP1",9.28565288391648,9.09191489062025e-18,1.88186687507961e-15,6.99934708220745,6.77327977741667,1.03337634236585
"PLAGL1","PLAGL1",9.31439471336153,9.56521544181787e-18,1.97118623200991e-15,7.18695029217553,6.89571533391667,1.04223419096586
"ARMC8","ARMC8",9.27926960213301,9.6854177780205e-18,1.98727928600149e-15,7.09951296219149,6.86218265731667,1.03458525030979
"COX4I1","COX4I1",-9.57029088192814,9.7749310436229e-18,1.99696340177771e-15,13.5761640531383,13.731293477,0.988702490109796
"SLC22A17","SLC22A17",-9.96930301011328,1.0335593417241e-17,2.10240226097602e-15,7.08136711237234,7.30621441265,0.969225198224629
"RPL23AP64","RPL23AP64",9.27001905117085,1.04890723181647e-17,2.12446481046708e-15,10.4352963690691,9.42754547281667,1.10689430235667
"RPS19","RPS19",-9.36582348540589,1.07529258499819e-17,2.15937053920147e-15,14.1460491169149,14.267330033,0.991499396466992
"ZZEF1","ZZEF1",-9.51796271208551,1.14387179999862e-17,2.28735584684469e-15,9.0377585913883,9.27346892696667,0.974582290895165
"KIAA0556","KIAA0556",-9.31211319577956,1.18298114331736e-17,2.3531951336511e-15,8.34286458035638,8.57498447428333,0.972930575603596
"LRR1","LRR1",9.24522727722917,1.20321074740532e-17,2.37581261889339e-15,6.82503566646808,6.66408636973333,1.02415174231021
"MOB2","MOB2",-9.40684848305753,1.21952320666802e-17,2.39798913204488e-15,8.49711865343617,8.82030648695,0.963358661743557
"ZNF786","ZNF786",9.44870422228427,1.24104805855529e-17,2.43018838088554e-15,8.98222526837234,8.38719408701667,1.07094520231465
"MRPL55","MRPL55",-9.54767198941508,1.31998372167201e-17,2.56348443593191e-15,8.8394843056117,9.13146272285,0.968025011315255
